H2_Price_2025 [EUR/MWh_h2],H2_Price_2050 [EUR/MWh_h2]
134.05366659820257,35.03511119211495
133.83982444308285,34.93688659002812
133.6259976737843,34.84059462440502
133.4130069519509,34.74647791861536
133.20055373854487,34.654814062725265
132.98820013889554,34.565920239842654
132.77703178455693,34.4801579895488
132.5668781473623,34.3977555281015
132.3587414999558,34.31875599687678
132.1490495719712,34.24424443412421
131.9410462531101,34.17429783902709
131.7343474953449,34.10988780402684
131.5286012241621,34.0518262721188
131.32479243066436,34.00083152665602
131.1215905733994,33.95762631895616
130.91625184596091,33.922491380182215
130.79276284031678,33.96917681608273
130.67661931567858,34.02454509508547
130.4302004065474,33.973865597524785
130.19884832266212,33.94546778064407
130.00216386472349,33.95692751417258
129.80682272955295,33.97800410663683
129.6128791762568,34.00738764439029
129.42039000527413,34.0451738516917
129.22941467545158,34.090835868392425
128.9594383074697,34.07092117903847
128.7671885163746,34.13074302789181
128.58112678310357,34.19692597523798
128.47812771498133,34.339855662222185
128.2832584310553,34.40472892426103
128.14050394210983,34.46750506474147
128.1056282054022,34.622030967039805
128.0738601219903,34.79110548902873
127.97670912546316,34.963682313512564
127.8115345657233,35.10039490384606
127.73353647548284,35.22541045924113
127.65481067863342,35.326438129795186
135.66518581167227,35.90308321792024
135.47179968873624,35.810121416526954
135.25235647052722,35.705645319191646
135.03306669442316,35.6022259048768
134.81454453250765,35.499967314461905
134.5964515735033,35.398986131724726
134.37870880875087,35.299080733674664
134.16063786676906,35.200639987805914
133.9446240038887,35.103172000629094
133.72935258654746,35.007567609156446
133.51375550058458,34.91404346853348
133.29931025622258,34.82284496319779
133.08576556703895,34.73424964472132
132.87264543353623,34.64857072372833
132.66046727683104,34.56616040660971
132.44828011832692,34.48689797994281
132.23860548171294,34.41150669885263
132.0268763963871,34.34040437456373
131.81775473994966,34.27404601708498
131.6095195415078,34.213303861506205
131.40303944985024,34.15878068130642
131.19642734335773,34.11109307185391
131.07218971454174,34.143591854134776
130.8647344428229,34.110871980588406
130.6966926568754,34.11628406884404
130.5418869596109,34.142534660682955
130.26032102802102,34.06212319236331
129.9799611700621,33.99073593030302
129.78143348448393,34.001099691921695
129.58421219160752,34.01981002037605
129.38835110064204,34.04698873418705
129.18993136457138,34.08221743961061
129.0009378541679,34.12503238192179
128.80529238289176,34.174979233030626
128.6196783771541,34.231662692794835
128.50914017799576,34.36633622133204
128.32568215999822,34.43336189921334
128.1700306851926,34.5350492944504
127.9988917420004,34.6215867726235
127.8573441571574,34.735468769270646
127.73812888446048,34.87449183475372
127.59241036270862,34.98895203493685
127.45369232404084,35.11070335608717
127.32377381535112,35.23993563987678
127.22870498453626,35.35625971535055
127.14102653219156,35.452838618592274
127.1835997473746,35.39460154240263
135.56908182649445,35.960288177354435
135.37284428616113,35.86746426054405
135.1518565999648,35.7647851188454
134.9319452099327,35.66325622121078
134.71212166761367,35.56298686788508
134.49254611545803,35.46401415235512
134.2740044188064,35.3662606840309
134.055478920081,35.26975220307479
133.83790420702874,35.174762295619786
133.62101805341334,35.081764018780284
133.40420468684724,34.99097569923706
133.1879349672497,34.90264212416719
132.97317398449587,34.817037154608045
132.75907976606314,34.73446620329596
132.54532293684767,34.65513599252867
132.3319071053843,34.579008076851906
132.11995917535688,34.506943988682764
131.90802153985257,34.43897707418773
131.69762190209318,34.37603515437315
131.48729463975832,34.318628914605064
131.27893754454163,34.267286141398095
131.07075314599084,34.22253711719625
130.9440549845087,34.25742947787463
130.7380601147551,34.22664187892283
130.53242925718578,34.203141721725835
130.35844152704348,34.21788356299619
130.12646750437457,34.180573520148805
129.8443033932825,34.10862120754289
129.64393372247994,34.11777775351294
129.44072044427892,34.13516599535226
129.24289187736136,34.160533586821124
129.0469500995778,34.19355310498404
128.8556815452283,34.23385381516761
128.65771133114674,34.2810535619994
128.4673317250878,34.33430798845162
