MCA_Morocco_2025,MCA_Morocco_2050
58.17570622138536,58.17570622138536
56.24691353090343,56.24691353090343
23.754937643669248,23.753025779328688
23.885087257904406,23.79580143120665
24.017792901375035,23.93504628283781
24.067974008813934,23.979701344594368
24.134139073781853,24.03252638376473
24.155103677974083,24.0355477952169
24.342942741784345,24.250381301723294
24.451122003842215,24.348399409365705
24.487271823857306,24.397092786623563
24.607088630748922,24.502563020388163
24.648575596916917,24.544668121050194
24.79240981273512,24.67755737263733
24.782413826643857,24.66382469480039
24.72702366478956,24.615551278923938
58.426324131076264,58.42632413107627
57.88675775703249,57.88675775703249
55.77617546512572,55.77617546512572
23.708014992956144,23.70345563412289
23.856663009927242,23.76258115580047
23.946997061001788,23.80721584760396
23.922821988783674,23.808682527404248
23.87969243730724,23.752646475986765
23.937840643540437,23.865236192402183
24.234250192753496,24.15644373125369
24.351333312528848,24.25219906207854
24.386744065407402,24.29929733082607
24.447705986995764,24.35347169469247
24.508441124988785,24.42809375127882
24.621030742811893,24.536776872480374
24.69875835539516,24.604856275174676
24.728478741964274,24.638884080523983
24.809518954016745,24.69788146667373
24.805674389661487,24.68226928126625
58.6073958920601,58.6073958920601
58.49196964800804,58.49196964800804
57.493272432075614,57.493272432075614
23.620248268268874,23.611832462187483
23.798639628221,23.709086021701044
23.809626053753753,23.697056829202296
23.71424882228992,23.59828672594119
23.68040624149057,23.601996129093536
23.988086871122874,23.890831149610456
24.119773927942955,24.029505771699966
24.187668779139983,24.10375097591203
24.22046577447817,24.11351853078476
24.2927754519146,24.20866194969179
24.434185996332697,24.35859571823583
24.572406322930043,24.482169687150886
24.57694916778202,24.46282500927027
24.651348840063207,24.564840236121185
24.750179413507357,24.632228185195686
24.727455742717808,24.632371882690883
24.808372581657398,24.705027577058985
24.902351472793605,24.761170036974175
58.29947369307915,58.29947369307915
54.79143330539378,54.79143330539378
57.44244394237659,57.44244394237659
23.303070484554777,23.273591420984772
23.616282748033896,23.500203033174504
23.704049040406346,23.57920406917171
23.525399290568217,23.37550870301265
23.588425911830928,23.523668468824805
23.868529125919835,23.79000109524085
24.01063849336974,23.901445359936975
24.05816697187706,23.977843862121265
24.115138056026368,23.9999226998747
24.220291660814407,24.113015379761162
24.346992366734977,24.264734943623296
24.426920937402123,24.329024828912324
24.473045847996488,24.3750111855254
24.56881810622297,24.460950873164396
24.608515466332562,24.48717448219935
24.63908747120191,24.49425240321916
24.67033468789927,24.56316071803174
24.65031633974506,24.531066907440213
24.6473242074142,24.533743813145183
58.392704435412355,58.392704435412355
58.57153726349449,58.57153726349449
58.490578157459666,58.490578157459666
58.03246176057171,58.03246176057171
22.99347706067522,22.977249566904714
23.524034526147226,23.43182910859131
23.581033842006054,23.458525240115577
23.3713673279359,23.2453792296641
23.50293381879635,23.41388384911231
23.70722597637919,23.639815825560973
23.89097948058799,23.780250688298715
23.936551090154325,23.828828987288926
23.933631103910372,23.842782200128767
24.062112130746996,23.983351891758932
24.195845709437673,24.128802012357223
24.27740297876755,24.189553961432022
24.37284315885958,24.284505234185797
24.437541975532003,24.298482862471612
24.39744149138343,24.284460459908843
24.47899823529256,24.370869541120346
24.552307022066284,24.464222394932772
24.666901976988584,24.55056569756185
24.581420559789628,24.449943086941932
24.630835115293575,24.51792501922572
24.82481237539618,24.706307759025986
24.89429113737333,24.77945808812449
58.57906739393146,58.57906739393146
57.90015732707389,57.90015732707389
54.70154071674902,54.70154071674902
22.86795917382254,22.846998848393103
23.55414920917788,23.4253217747362
23.49974011416389,23.36064358472558
23.31816323785993,23.18148811498834
23.440320702380838,23.347420247259176
