,water_availability_sw[MCM]
1243,0.09507846007400317
1244,0.07980572584749182
1245,0.13901743586172055
1246,0.14630541304480965
1247,0.08974368021346739
1248,0.07879065716293059
1249,0.09352508102853367
1250,0.18738383889060928
1251,0.14105999162432437
1252,0.11068919057526737
1253,0.12640034808468495
1254,0.10258672875884814
1255,0.0932977704348101
1256,0.11491819348581304
1257,0.118582159492958
1258,0.10209755204171383
1259,0.15178084470977535
1260,0.09241363481195425
1261,0.06555318964197963
1262,0.061582003378709484
1263,0.05496569930391514
1264,0.05681846961831508
1265,0.13914512934251774
1266,0.19131992969404088
1267,0.19311654727269914
1268,0.178084081963544
1269,0.16900353667793186
1270,0.15918409698018032
1271,0.10801572643079665
1272,0.11793937264776111
1273,0.13867323039022705
1274,0.14692849243948183
1275,0.10185188382284395
1276,0.17053747823795234
1277,0.18894936636448445
1278,0.18274286927457414
1279,0.17622834203331159
1280,0.17365260524623743
1281,0.15540539581587087
1282,0.1577832482024707
1283,0.12122403772357403
1284,0.1782746773069749
1285,0.17878383143970963
1286,0.18738032934462542
1287,0.17108442748128241
1288,0.1698207209620188
1289,0.15018157160144002
1290,0.11984532608207024
1291,0.12134174249657102
1292,0.15422186892408457
1293,0.19190386415273925
1294,0.1965154075755252
1295,0.198031261475475
1296,0.12653074121623897
1297,0.1455306132776047
1298,0.19416779127740164
1299,0.08454982212243718
1300,0.01777099103686499
1301,0.08677217462544465
1302,0.08550117904913765
1303,0.09870409104040141
1304,0.0950366154872726
1305,0.13484890512812744
1306,0.11564493946954676
1307,0.11951407893420944
1308,0.08255586007345599
1309,0.07643332212208252
1310,0.13396989884170954
1311,0.15987466764377278
1312,0.08092554098141735
1313,0.07697568195912602
1314,0.12792646065751068
1315,0.10417898277521573
1316,0.11437988312490477
1317,0.08659183795488962
1318,0.09950291769934203
1319,0.17698100466431071
1320,0.07613042130716824
1321,0.07962727893246656
1322,0.08848105355450651
1323,0.08321187520736126
1324,0.13687310326558494
1325,0.16521673656135197
1326,0.1888338213120929
1327,0.20631540978782767
1328,0.17687922783077892
1329,0.17487635693430023
1330,0.15135510978542613
1331,0.12927898568667337
1332,0.07817081734916659
1333,0.161664536095539
1334,0.15600849779494264
1335,0.1672187975626036
1336,0.16611761001890005
1337,0.18697268208034684
1338,0.21147228266348952
1339,0.21959661165103894
1340,0.2229198817326743
1341,0.166463975210999
1342,0.1586109611245092
1343,0.14892812375505235
1344,0.17072510396555074
1345,0.17583149337206025
1346,0.1820876640358959
1347,0.17825362003107179
1348,0.13350906845752178
1349,0.13104752689746077
1350,0.11900600466177745
1351,0.15168608696821126
1352,0.17760219430345311
1353,0.1854025652001851
1354,0.21041833900803023
1355,0.17935723726045646
1356,0.14031569791067133
1357,0.1655693109501916
1358,0.1552099411010777
1359,0.1611926371432483
1360,0.03510571851142919
1361,0.029424303493718773
1362,0.11626153970240259
1363,0.08924208510285177
1364,0.10269579464942334
1365,0.08617069243682698
1366,0.10987902538314814
1367,0.10132680175064407
1368,0.14223811921459703
1369,0.08244706414795648
1370,0.07563557532344464
1371,0.11812159907384592
1372,0.097536762053156
1373,0.11270232014462193
1374,0.11447815041245273
1375,0.09137534913088444
1376,0.06277227939738782
1377,0.13963268626919798
1378,0.09516025949193457
1379,0.14693281188069274
1380,0.12925441886478636
1381,0.08802724226228646
1382,0.11570244203066687
1383,0.08784663562665575
1384,0.16953050850566154
1385,0.1942188146767054
1386,0.15826459593241024
1387,0.19019120571261786
1388,0.1960216414521043
1389,0.1866633021036162
1390,0.16023129150874763
1391,0.13378740245054907
1392,0.12829550291596684
1393,0.1065878811455189
1394,0.11316531024941513
1395,0.16063083982075577
1396,0.17268370058961768
1397,0.18928358312817772
1398,0.19306039453695742
1399,0.21331965367637584
1400,0.22624558149999072
1401,0.2265700795209595
1402,0.1925779669467152
1403,0.19253693225521162
1404,0.17067543039162542
1405,0.1769909933721109
1406,0.19328500547992417
1407,0.18789164319796556
1408,0.14388436624610085
1409,0.1263379861522026
1410,0.1153463580958434
1411,0.13051137625715795
1412,0.1390422726486832
1413,0.16612381921564073
1414,0.12853685169362583
1415,0.14599171362686816
1416,0.1355027605414273
1417,0.13496687986620015
1418,0.13092793236893402
1419,0.1658460251527648
1420,0.15194606333609223
1421,0.1433201392379272
1422,0.06942880826845865
1423,0.014264414668842151
1424,0.042955762982086525
1425,0.10821064121543846
1426,0.09771925844431648
1427,0.08350856682553487
1428,0.11332027020285615
1429,0.09001931455573788
1430,0.07761657904879314
1431,0.13458703900471672
1432,0.09430986950353885
1433,0.08218897753560528
1434,0.07839704808258742
1435,0.12477407846878154
1436,0.07374635972382775
1437,0.14244167288166065
1438,0.1300262490161589
1439,0.17782275577028464
1440,0.1771694402871362
1441,0.1005889871988074
1442,0.132738318166452
1443,0.16178062107808192
1444,0.1417678400527604
1445,0.16025261874972643
1446,0.1771934671788718
1447,0.2299341143290227
1448,0.2210171678792733
1449,0.1643838943028755
1450,0.14216414878386038
1451,0.18939480873935838
1452,0.18100186450150618
1453,0.12588255506952845
1454,0.17630501211480504
1455,0.1562439073409366
1456,0.11200635017951585
1457,0.1289844537891052
1458,0.1652507521608878
1459,0.18542281258086118
1460,0.1981314185185527
1461,0.19775751688873427
1462,0.2129803075762446
1463,0.25036777090733114
1464,0.2405008173562597
1465,0.18415694634099214
1466,0.1259163007039886
1467,0.13380090070433312
1468,0.15700925833049276
1469,0.13839084692106454
1470,0.13001383062267755
1471,0.12125130419621784
1472,0.12716920862022496
1473,0.14238525018084328
1474,0.12063443399828633
1475,0.11470006170466264
1476,0.11451918510395626
1477,0.11738513434738766
1478,0.1513181245700578
1479,0.15128059942453814
1480,0.1290260284107601
1481,0.11417524959753844
1482,0.14319730512849224
1483,0.15619423376701128
1484,0.15025770175278214
1485,0.14366218498881525
1486,0.11862265425431019
1487,0.09627737497510329
1488,0.043377718395376214
1489,0.012539067870163734
1490,0.02718170361003522
1491,0.0841608024483806
1492,0.07873315460181049
1493,0.14232531793404204
1494,0.09003200291429489
1495,0.0867284402831843
1496,0.09588943516134943
1497,0.1219272967457235
1498,0.10872708440521656
1499,0.1006753760230254
1500,0.10512791001623509
1501,0.13830769767775475
1502,0.13847858557066092
1503,0.19809065379212482
1504,0.13754720605956086
1505,0.20472747521267098
1506,0.15700304913375207
1507,0.08824213446252867
1508,0.1569012723002203
1509,0.1389048604251615
1510,0.14066584261382983
1511,0.20579599698221704
1512,0.16909883434964731
1513,0.26444078033751534
1514,0.21968677998631644
1515,0.16899219814475328
1516,0.12737168242698585
1517,0.19675972596901664
1518,0.1807853525108099
1519,0.12363941525569354
1520,0.1274154167692462
1521,0.11783030675718592
1522,0.16930265798178662
1523,0.1336667280617196
1524,0.15215204668883697
1525,0.17153283947198883
1526,0.1780754430811222
1527,0.1907748702062406
1528,0.21282480769265227
1529,0.25667901444660574
1530,0.20986302084735403
1531,0.10169314435834342
1532,0.09888415774588076
1533,0.13147434168211272
1534,0.09949076927093638
1535,0.09309178708206538
1536,0.08695143143569695
1537,0.09500017020205563
1538,0.10538707648888901
1539,0.1316179631023751
1540,0.15853780058899958
1541,0.13734068277666475
1542,0.1355194983761195
1543,0.11746234435903248
1544,0.1325290952327991
1545,0.16627445972787083
1546,0.11925437253140414
1547,0.10287505145967563
1548,0.12310407451061776
1549,0.13978197695604966
1550,0.15477583725938235
1551,0.13579513271839
1552,0.11969522549999151
1553,0.1213592902264903
1554,0.13540260349834957
1555,0.13381790850410105
1556,0.07067172747689479
1557,0.004486009662594157
1558,0.018062823283676345
1559,0.0876177052424781
1560,0.07138821478775265
1561,0.09405610233239854
1562,0.08337007474171043
1563,0.07210929150489707
1564,0.09493915809495168
1565,0.09025229441605073
1566,0.08545987439255844
1567,0.0794331740430518
1568,0.056497481143330155
1569,0.12205661001697478
1570,0.13037396403363624
1571,0.13014449371930722
1572,0.0713315221218596
1573,0.026342652154818114
1574,0.0005161732247024149
1575,0.019260928289549416
1576,0.13310034133294046
1577,0.11828573783986007
1578,0.2118629221280002
1579,0.18435024133517985
1580,0.13895399406893547
1581,0.20918513854231857
1582,0.19473849744739163
1583,0.1723089890645722
1584,0.12968690291602764
1585,0.18651320152153747
1586,0.2035420585653549
1587,0.17138786822634802
1588,0.06965584889710652
1589,0.15451343120582026
1590,0.20308122818116714
1591,0.0841608024483806
1592,0.16548778149733587
1593,0.19574573714475813
1594,0.18965181549140686
1595,0.1707545301588
1596,0.17170210757444093
1597,0.19499955367557537
1598,0.12324499628012334
1599,0.11669780326470337
1600,0.08729401711673637
1601,0.11160167253106974
1602,0.07940698743071072
1603,0.09158943143589961
1604,0.10926404494074643
1605,0.11932591327645965
1606,0.11969981490627808
1607,0.1102955814949242
1608,0.12018116263621764
1609,0.11280382701307803
1610,0.14186826706091382
1611,0.12767701292758127
1612,0.15358907078668788
1613,0.12936699430134543
1614,0.13838760734015637
1615,0.12309003632668233
1616,0.14245463120529334
1617,0.12931624086711738
1618,0.12950359662964012
1619,0.14153459022737186
1620,0.14259636287002594
1621,0.14607297311464817
1622,0.15901455891265256
1623,0.13166925646675454
1624,0.13852987893504035
1625,0.11472624831700372
1626,0.07418370314643126
1627,0.0192023458681266
1628,0.0
1629,0.0007537424913018526
1630,0.0008174542491626108
1631,0.0012485884750254542
1632,0.10661082817695179
1633,0.24656747253696717
1634,0.13666819977314293
1635,0.17637223341864966
1636,0.2059566262022474
1637,0.20452284168530463
1638,0.1852405861547764
1639,0.16718478196306774
1640,0.20335416287268082
1641,0.22462552108082795
1642,0.21409148382774834
1643,0.17078989558371424
1644,0.23621620164012372
1645,0.13871804459279014
1646,0.18087525088101172
1647,0.19259983411784534
1648,0.21911526392109942
1649,0.23647212853186944
1650,0.13765897160089285
1651,0.1598714280628646
1652,0.16043052573460032
1653,0.07179073271559329
1654,0.11901356368389654
1655,0.0876163554170997
1656,0.10061004447471053
1657,0.06710980826835732
1658,0.09139478661633349
1659,0.11025697648910181
1660,0.1255202619379643
1661,0.12434672375397823
1662,0.10004419767608279
1663,0.08288602736101407
1664,0.09710454796699042
1665,0.15111700058867533
1666,0.12350956205429088
1667,0.14436220443005654
1668,0.14622982282361893
1669,0.14536053527992554
1670,0.14885604307984546
1671,0.12475086147227296
1672,0.14222516089096432
1673,0.1613432776554784
1674,0.177798728878549
1675,0.18224019430365576
1676,0.17654123155602605
1677,0.1455573398200971
1678,0.1591932757927535
1679,0.15072906077492146
1680,0.14402474808545507
1681,0.13030512293933755
1682,0.10726090407919207
1683,0.10347599371814195
1684,0.08917783384681395
1685,0.01718003748619889
1686,0.21773493248914152
1687,0.19359924482801708
1688,0.11900789441730723
1689,0.16079443865661855
1690,0.17564683726029431
1691,0.16597344866848632
1692,0.20128677032311432
1693,0.19362975088156906
1694,0.2328753838285691
1695,0.20412545309390193
1696,0.21980313493393505
1697,0.17529804238251426
1698,0.16614784610737635
1699,0.19324802026455584
1700,0.2063264783559306
1701,0.1732001437793958
1702,0.1624047803330568
1703,0.12826526682749054
1704,0.09582680326379141
1705,0.10324463364828317
1706,0.10517839348538745
1707,0.09085107695391158
1708,0.09961819278665789
1709,0.10957801432376363
1710,0.1191388274790126
1711,0.07901067869961075
1712,0.08736015856027826
1713,0.13229287579157806
1714,0.14231775891192297
1715,0.12121674866653064
1716,0.0879060279433056
1717,0.10860209057517617
1718,0.15102818207877622
1719,0.1407341437779772
1720,0.14727701735218623
1721,0.1542345572826416
1722,0.13323154435972154
1723,0.10596966112220899
1724,0.1284234663618397
1725,0.14429471316113626
1726,0.1536249761417535
1727,0.1455891956990275
1728,0.16630118627036325
1729,0.13091902352143656
1730,0.1562098917414008
1731,0.14095065576867347
1732,0.14930391514040053
1733,0.12960240384733943
1734,0.13757393260205328
1735,0.1304058199125666
1736,0.13509322352161893
1737,0.3919766932340557
1738,0.032826765945924465
1739,0.08474365704677626
1740,0.23353463854338255
1741,0.1415210919735878
1742,0.1688051123473062
1743,0.11293098056372389
1744,0.2397497745157147
1745,0.18139601351200071
1746,0.18164951071806534
1747,0.2223354073438245
1748,0.2170789173552363
1749,0.19009644797105377
1750,0.19668170606214477
1751,0.18547032643418107
1752,0.18699643900700677
1753,0.1766168217772168
1754,0.08163419930508044
1755,0.11598158591892122
1756,0.11688650885260453
1757,0.05727417066606491
1758,0.10240747194859583
1759,0.11305030512717497
1760,0.12495522503456362
1761,0.0923885280599159
1762,0.14039452771277025
1763,0.11454348196076757
1764,0.11086304808400604
1765,0.09808884063292402
1766,0.09328724179685854
1767,0.12016523469675244
1768,0.14540507951741294
1769,0.09680110722192478
1770,0.16551693772550943
1771,0.1242481865013546
1772,0.1402935607744655
1773,0.1340608770722141
1774,0.13489803877190143
1775,0.13067200547718827
1776,0.1549572537902401
1777,0.18229040780773248
1778,0.16575477695718455
1779,0.08908982480016757
1780,0.19824615367571718
1781,0.17156793493182737
1782,0.1467970194476251
1783,0.14857338964560726
1784,0.14703458871422453
1785,0.1479845958155466
1786,0.14093499779428398
1787,0.12091816729282724
1788,0.1244258235211528
1789,0.1608800175856095
1790,0.6174925344017059
1791,0.488464677427323
1792,0.2342501441851647
1793,0.00047252991850872325
1794,6.965098952574426e-05
1795,0.1158857483170544
1796,0.15030764529178314
1797,0.1933581660154338
1798,0.169762138540596
1799,0.19112690466492882
1800,0.15934067672407543
1801,0.16778599418660975
1802,0.1580659016367089
1803,0.16258835658452
1804,0.17454807940227193
1805,0.17187002585151465
1806,0.15730217043760683
1807,0.15250003167139
1808,0.11752065681537961
1809,0.08270434086508063
1810,0.07987807648777437
1811,0.12699805076224308
1812,0.09469537963161158
1813,0.05498702654489396
1814,0.08198110442733077
1815,0.1321562734632834
1816,0.1361161211933749
1817,0.13253314470893432
1818,0.11490955460339124
1819,0.12986750955165835
1820,0.10490248917804128
1821,0.0971666399343971
1822,0.0641909458700924
1823,0.13401741269502945
1824,0.13728803958690694
1825,0.12941261839913556
1826,0.16897492037990966
1827,0.1944636730003482
1828,0.17821393516494666
1829,0.17261431956516762
1830,0.17227254377935527
1831,0.18168460617790388
1832,0.15897757369728424
1833,0.12168486810776179
1834,0.14235960349865356
1835,0.17140946543240254
1836,0.12797937381234417
1837,0.10216774296139093
1838,0.15868466159017014
1839,0.14810581013452745
1840,0.1268803459892461
1841,0.12603616519759106
1842,0.12455729651300956
1843,0.13883385961025735
1844,0.18539905565420126
1845,0.5497979357785208
1846,0.30689042309900205
1847,0.3561508703067854
1848,0.051873284387402074
1849,0.020707131199973496
1850,0.13765762177551444
1851,0.16099124319679015
1852,0.10539463551100808
1853,0.1072258086193535
1854,0.11956996170487544
1855,0.12559153271794415
1856,0.12681069499972036
1857,0.16303460885462098
1858,0.17905946578198012
1859,0.08161071234349618
1860,0.13411729977303147
1861,0.11574320675709472
1862,0.0764322422617798
1863,0.14361467113549536
1864,0.06288269511334142
1865,0.10336773772279377
1866,0.13666981956359703
1867,0.04716721816271292
1868,0.05375760559024187
1869,0.11422762282222058
1870,0.14538780175256935
1871,0.13054134238055856
1872,0.148841195000683
1873,0.14327343527983433
1874,0.11654311327633805
1875,0.1433733223578364
1876,0.1009763870824099
1877,0.09256859476539525
1878,0.12364508452228284
1879,0.1469187736967573
1880,0.16782351933212944
1881,0.17874198685297904
1882,0.1629741366776684
1883,0.16967035041486436
1884,0.1456653258503696
1885,0.11782895693180752
1886,0.15860691164837395
1887,0.09324026787369002
1888,0.17558474529288767
1889,0.18150210978674342
1890,0.13012667602431227
1891,0.11516305180945588
1892,0.14344432317274053
1893,0.1365909897614981
1894,0.11024806764160432
1895,0.11925356263617709
1896,0.1359155371421438
1897,0.11925167288064734
1898,0.6589242201731723
1899,0.4495672146116685
1900,0.28109457987098735
1901,0.36236083235924377
1902,0.13570609231076716
1903,0.06188814377453195
1904,0.12467068184479564
1905,0.09722306263521446
1906,0.13739926519808757
1907,0.11394550931813374
1908,0.17491091246398743
1909,0.20015210711002632
1910,0.2115006289964361
1911,0.15951912363910067
1912,0.0909798502950115
1913,0.10334587055166361
1914,0.1276262594933532
1915,0.14648574971536468
1916,0.10705087125031211
1917,0.07214249720920586
1918,0.10406910698941348
1919,0.18027268883209133
1920,0.08483463527728083
1921,0.07510779360048794
1922,0.09310393551047103
1923,0.11748529139046537
1924,0.1722463571670142
1925,0.12313863004030495
1926,0.17120699162564165
1927,0.12124536496455283
1928,0.12124131548841763
1929,0.11635305786305852
1930,0.0942375188632563
1931,0.07418856251779352
1932,0.12436805099495704
1933,0.15332072550146078
1934,0.1505179480857388
1935,0.11829788626826572
1936,0.1261371321358958
1937,0.13166142747955978
1938,0.1996173062951019
1939,0.16807836636357246
1940,0.13297885704888393
1941,0.20368675984592
1942,0.1653608979117657
1943,0.11116972840997986
1944,0.10262695355512462
1945,0.1305850767228189
1946,0.10222551548758672
1947,0.13075920419663328
1948,0.11892015576771085
1949,0.1414940954660197
1950,0.0909169484323778
1951,0.5725956292278425
1952,0.24103625230748338
1953,0.2420336381714237
1954,0.3691636181380603
1955,0.11975914512045988
1956,0.05017516903595262
1957,0.14464134831831088
1958,0.08009323865309227
1959,0.1351396575146361
1960,0.19380036880939952
1961,0.22155412841480318
1962,0.21956340594673016
1963,0.1932288527441825
1964,0.1634819409850247
1965,0.11812726834043522
1966,0.13617281385926797
1967,0.16029959267289498
1968,0.09710454796699042
1969,0.09146065809479968
1970,0.09541024715201535
1971,0.15662185844689025
1972,0.13792191758460634
1973,0.07881819360065007
1974,0.08628137811785627
1975,0.0750708083851196
1976,0.13324261292782444
1977,0.13642982061131645
1978,0.17727580652695457
1979,0.12642005553520969
1980,0.11832326298537976
1981,0.14236932224137808
1982,0.1518432066422577
1983,0.143694580797897
1984,0.08341731862995463
1985,0.09053224819953212
1986,0.1561623778880809
1987,0.17779818894839763
1988,0.1684304008222607
1989,0.1843324236401849
1990,0.139887533300641
1991,0.15658379337121922
1992,0.14030975867900636
1993,0.1766853929064398
1994,0.15148172340592062
1995,0.1935009775404691
1996,0.09642963527778749
1997,0.07848289697665403
1998,0.11104716426562061
1999,0.11344094459168562
2000,0.12889779499981155
2001,0.1778219458750576
2002,0.13761847683954068
2003,0.10686081583703257
2004,0.40213514892263114
2005,0.3817250722317022
2006,0.28461146657194963
2007,0.32989906018113263
2008,0.2399786318877209
2009,0.03262365960561643
2010,0.10162538312434746
2011,0.08412192747748251
2012,0.20092825670260975
2013,0.2626077174736401
2014,0.18417665379151688
2015,0.1940660144438698
2016,0.22514979325780082
2017,0.19389296683035817
2018,0.15032330326617266
2019,0.14990647718932093
2020,0.13396503947034727
2021,0.06868316472942723
2022,0.06613226472931577
2023,0.11091164179762866
2024,0.143973994651227
2025,0.07706018102781423
2026,0.07048491164452342
2027,0.09904208731515425
2028,0.08714607625526308
2029,0.10293957311276344
2030,0.08808933422969313
2031,0.16785078580477322
2032,0.12692570012196056
2033,0.12014336752562227
2034,0.15272032317314585
2035,0.15944515320836403
2036,0.1971860008235172
2037,0.0919681924370803
2038,0.0906459034963939
2039,0.14961329511713115
2040,0.17423545984463312
2041,0.14648628964551605
2042,0.1346121457567551
2043,0.136452227712598
2044,0.13358816822469635
2045,0.1256466055933831
2046,0.15029468696815046
2047,0.16527099954156388
2048,0.11083605157643794
2049,0.08434464866491949
2050,0.10760942899189647
2051,0.07083883585874144
2052,0.16847143551376426
2053,0.1963428998921649
2054,0.16063866880795052
2055,0.07636286123732974
2056,0.1391945329513674
2057,0.33717353584002707
2058,0.37832167655943466
2059,0.3468686393481333
2060,0.3276686276701389
2061,0.357755776516658
2062,0.000751312805620722
2063,0.0517504152525523
2064,0.1305896661291055
2065,0.25292784972001575
2066,0.23238863679711594
2067,0.21729164983487306
2068,0.2506914590330729
2069,0.1756959709040683
2070,0.1662401741632593
2071,0.1842333464574099
2072,0.17476702107864936
2073,0.11380539744385522
2074,0.06878818114386721
2075,0.08978903434618184
2076,0.07917373760532218
2077,0.17851629604970956
2078,0.09901752049326726
2079,0.038147415019129036
2080,0.052428837487739105
2081,0.12457376438262609
2082,0.1279232210766025
2083,0.13616147532608935
2084,0.1274656302733229
2085,0.14545097358027873
2086,0.1892555067603069
2087,0.2144435182864366
2088,0.2492498455289354
2089,0.18210872131179903
2090,0.09399697998082437
2091,0.06988423935113279
2092,0.12294533504611724
2093,0.149499099890118
2094,0.14083646054166032
2095,0.156877785338636
2096,0.14239280920296235
2097,0.1059005500628346
2098,0.17098076089222083
2099,0.14795840920320555
2100,0.142430334348482
2101,0.15421808941302503
2102,0.08809473353120675
2103,0.09529065262348858
2104,0.11149314657064592
2105,0.16573911898279506
2106,0.14801564179924995
2107,0.15503581362726332
2108,0.08844433830421387
2109,0.12469443877145558
2110,0.49433848683100784
2111,0.253001544703335
2112,0.34146379600512067
2113,0.334779174415004
2114,0.41771644796171137
2115,0.038425209082004974
2116,0.20685129046305478
2117,0.2631881423863547
2118,0.22522214389808337
2119,0.1733707617072263
2120,0.15099605623477017
2121,0.1514849629868288
2122,0.18669218836671408
2123,0.1939159138617911
2124,0.16922787765582292
2125,0.08036752316998436
2126,0.09047177602257953
2127,0.07377227637109314
2128,0.1816716478542712
2129,0.13677051653682612
2130,0.11566923632635807
2131,0.044210290688776965
2132,0.045651364262763096
2133,0.07994745751222444
2134,0.13432760256698711
2135,0.1137438454065999
2136,0.06973440873412974
2137,0.15975021374388376
2138,0.16856322363949586
2139,0.18763085693485756
2140,0.17805195611953795
2141,0.074067078233737
2142,0.12260895856181847
2143,0.060591231550959565
2144,0.09352022165717142
2145,0.1588820060604931
2146,0.16651472864522707
2147,0.14095929465109527
2148,0.1222169692719294
2149,0.16022130280094743
2150,0.14537619325431506
2151,0.10037598475409495
2152,0.15842198557153236
2153,0.1581414918578996
2154,0.07522711816393902
2155,0.06872014994479556
2156,0.17254628836609598
2157,0.14939246368522396
2158,0.115469462170354
2159,0.15382771991359004
2160,0.08559080745426381
2161,0.13485106484873294
2162,0.6288623167861411
2163,0.40331907702086794
2164,0.37804529252484875
2165,0.3427262168007774
2166,0.45674516908806284
2167,0.002580163364555569
2168,0.02924018731210421
2169,0.2302488936072669
2170,0.23456725495786307
2171,0.1574606399370317
2172,0.14055380710742216
2173,0.15268036834194504
2174,0.15919057614199666
2175,0.18399307754005367
2176,0.2206932097884559
2177,0.16831404587464213
2178,0.08466590710498009
2179,0.08786472328672638
2180,0.15399887777157192
2181,0.12862540023844923
2182,0.08355311106302227
2183,0.07373097171451393
2184,0.06878035215667246
2185,0.05579125250534819
2186,0.0786197692700244
2187,0.08987812282115662
2188,0.09777730093558792
2189,0.09194200582473924
2190,0.15443271164819156
2191,0.16703738103174584
2192,0.14428904389454694
2193,0.07642846275072027
2194,0.10358910908485235
2195,0.1374905133936678
2196,0.09139856612739301
2197,0.0788006458707308
2198,0.13917293574531292
2199,0.1677147234066299
2200,0.1386065490165338
2201,0.0931746663602995
2202,0.1305637494818401
2203,0.1192346650808794
2204,0.11740997113435034
2205,0.16058170617698178
2206,0.17736516496700502
2207,0.060904391038749735
2208,0.11498946426579287
2209,0.12737924144910492
2210,0.10005634610448845
2211,0.16667697765571146
2212,0.15956069826075558
2213,0.08450338812942002
2214,0.17136006182355287
2215,0.46398875271980566
2216,0.3526593521887078
2217,0.3556167948776339
2218,0.305571256788998
2219,0.41803953103685454
2220,0.07222394790158927
2221,7.586018626641138e-05
2222,0.003935010943128869
2223,0.010179033178558866
2224,0.010533497322928253
2225,0.009208508731485026
2226,0.011602828987701404
2227,0.021424158440982707
2228,0.011152527241465197
2229,0.009577550989941197
2230,0.012472116531394803
2231,0.021952480094090773
2232,0.019251479511900576
2233,0.02017934947701679
2234,0.0230709454026379
2235,0.025930415484252952
2236,0.026569422818390302
2237,0.07093467346060826
2238,0.07346748580064909
2239,0.05340125169034272
2240,0.0407558175803606
2241,0.03984117590395276
2242,0.0873822956964841
2243,0.06330114098064724
2244,0.09357394470723196
2245,0.10609816449823323
2246,0.1542720824281613
2247,0.12123078685046607
2248,0.12891777241541194
2249,0.12131312619854881
2250,0.11470843062200876
2251,0.16335316764392477
2252,0.209199176726254
2253,0.1645507327196465
2254,0.06727421699944716
2255,0.09000122689566724
2256,0.10768987858444948
2257,0.1421120455242539
2258,0.13376499534926753
2259,0.1675327669456208
2260,0.0823261197940513
2261,0.13484377579168952
2262,0.4893966114332708
2263,0.369672324984327
2264,0.39808780819232953
2265,0.3731972228167265
2266,0.43249495012112477
2267,0.2073300022205993
2268,0.11461232305506626
2269,0.0951068064069497
2270,0.15548395565289408
2271,0.1608900062934097
2272,0.15137616706132928
2273,0.17026940291780093
2274,0.20242386322188347
2275,0.20465188499148024
2276,0.20834905670293397
2277,0.14980847986684864
2278,0.07094331234303007
2279,0.07375040919996297
2280,0.11537551432401696
2281,0.19779666182470804
2282,0.18121513691129432
2283,0.1886027312073098
2284,0.06863619080625871
2285,0.12489907229882193
2286,0.511739588591964
2287,0.37980907662962143
2288,0.45432528328769
2289,0.4315730024115521
2290,0.45510036025424605
2291,0.47526571672739093
2292,0.012223898963326854
2293,0.11475702433563138
2294,0.10230164563892881
2295,0.12334542328827673
2296,0.17180496426827546
2297,0.1832479739311736
2298,0.19170489989196224
2299,0.1996348540250212
2300,0.21710024459621508
2301,0.22031498871742658
2302,0.11711030990034421
2303,0.08127136624336494
2304,0.07155154365853976
2305,0.07450604144679458
2306,0.11389448591883002
2307,0.16274250664273393
2308,0.23170400536518845
2309,0.10222605541773806
2310,0.06287810570705483
2311,0.41729735892684355
2312,0.41277822046542645
2313,0.39588875261279843
2314,0.43304304503029145
2315,0.43155230698867253
2316,0.41743202023619475
2317,0.20089178208091796
2318,0.10912555285692198
2319,0.16375676543206813
2320,0.17269962852908288
2321,0.1951520839433352
2322,0.17771395984478514
2323,0.1717010277141382
2324,0.17436612294126283
2325,0.18520630059016488
2326,0.17822095425691437
2327,0.13526654110020625
2328,0.08676650535885534
2329,0.06444633283168681
2330,0.06746886181901329
2331,0.08109183946803696
2332,0.23298714936990111
2333,0.15734212526880764
2334,0.11354839069180674
2335,0.08919592107491027
2336,0.46779243105192847
2337,0.4619672350845607
2338,0.42838390450523156
2339,0.3944961509312861
2340,0.41905494194652876
2341,0.42922106774042645
2342,0.5091969276018933
2343,0.1393025189816399
2344,0.16369683318526693
2345,0.14891381560604122
2346,0.16407910373243148
2347,0.15574447195092642
2348,0.15750572410467045
2349,0.1659334938372855
2350,0.15697470280080555
2351,0.1626331707870831
2352,0.14161962922621144
2353,0.11840749208899229
2354,0.09221764016700972
2355,0.09816038137797953
2356,0.10609762456808186
2357,0.207618261243065
2358,0.13956060559399108
2359,0.14654190245110638
2360,0.13873937183376894
2361,0.5874484446425551
2362,0.4123115720592053
2363,0.2465959775249499
2364,0.34086296114732534
2365,0.40061398497221584
2366,0.4125712662366302
2367,0.497260274631461
2368,0.04947875777654636
2369,0.13993882666502042
2370,0.14569475204361884
2371,0.1584414230569814
2372,0.16304270780689142
2373,0.15390708964584032
2374,0.15550420303357018
2375,0.15853294121763734
2376,0.1573556235225917
2377,0.15844979197432751
2378,0.14766009779457784
2379,0.13696003201995427
2380,0.1386564925555348
2381,0.14579679884222632
2382,0.11667674598880025
2383,0.1461299357456169
2384,0.17294691653840685
2385,0.1932628683437183
2386,0.14680349860944145
2387,0.6455790002127493
2388,0.4194968893641516
2389,0.39652897553349375
2390,0.3838319997997046
2391,0.3958593784641951
2392,0.44275854468084264
2393,0.49169654384827577
2394,0.2499767649253737
2395,3.4897185113224258e-06
2396,0.18406650804063895
2397,0.18627374249940828
2398,0.153516990111481
2399,0.16124312061240068
2400,0.1600625633364469
2401,0.13922206938908688
2402,0.16827220128791157
2403,0.1553343950009667
2404,0.16378700152054443
2405,0.16210538906412636
2406,0.12373282317187922
2407,0.13554217544247674
2408,0.19011858510725962
2409,0.13494096321893476
